year,source_period,geography,state,geoid,state_fips,county_fips,source_family,dataset,table_id,table_title,variable_id,source_label,estimate,margin_of_error,estimate_annotation,moe_annotation,unit,universe,source_url,verification_status,notes
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_151E,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,349,217,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_152E,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,294,156,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_153E,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,4,5,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_154E,Estimate!!Total:!!Americas:!!Latin America:!!South America:,41185,2084,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_155E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,2239,555,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_156E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,700,256,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_157E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,3027,865,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_158E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,810,266,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_159E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Colombia,15859,1442,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_160E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Ecuador,9750,1448,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_161E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Guyana,1733,508,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_162E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Peru,5803,908,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_163E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Uruguay,271,134,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_164E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Venezuela,700,205,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_165E,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Other South America,293,141,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_166E,Estimate!!Total:!!Americas:!!Northern America:,1989,434,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_167E,Estimate!!Total:!!Americas:!!Northern America:!!Canada,1935,428,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05006,PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES,B05006_168E,Estimate!!Total:!!Americas:!!Northern America:!!Other Northern America,54,53,,,persons,Foreign-born population excluding population born at sea,https://api.census.gov/data/2020/acs/acs5/groups/B05006.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_001E,Estimate!!Total:,286648,3614,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_002E,Estimate!!Total:!!Entered 2010 or later:,50118,2661,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_003E,Estimate!!Total:!!Entered 2010 or later:!!Naturalized U.S. citizen,7915,1005,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_004E,Estimate!!Total:!!Entered 2010 or later:!!Not a U.S. citizen,42203,2508,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_005E,Estimate!!Total:!!Entered 2000 to 2009:,66488,2417,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_006E,Estimate!!Total:!!Entered 2000 to 2009:!!Naturalized U.S. citizen,33607,1759,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_007E,Estimate!!Total:!!Entered 2000 to 2009:!!Not a U.S. citizen,32881,1892,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_008E,Estimate!!Total:!!Entered 1990 to 1999:,65916,2277,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_009E,Estimate!!Total:!!Entered 1990 to 1999:!!Naturalized U.S. citizen,49867,2311,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_010E,Estimate!!Total:!!Entered 1990 to 1999:!!Not a U.S. citizen,16049,1057,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_011E,Estimate!!Total:!!Entered before 1990:,104126,2775,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_012E,Estimate!!Total:!!Entered before 1990:!!Naturalized U.S. citizen,93584,2609,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_013E,Estimate!!Total:!!Entered before 1990:!!Not a U.S. citizen,10542,885,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_014E,Estimate!!Total:!!Europe:,57406,2511,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_015E,Estimate!!Total:!!Europe:!!Entered 2010 or later:,6402,916,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_016E,Estimate!!Total:!!Europe:!!Entered 2010 or later:!!Naturalized U.S. citizen,1096,312,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_017E,Estimate!!Total:!!Europe:!!Entered 2010 or later:!!Not a U.S. citizen,5306,788,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
2020,2016-2020,Bergen County,New Jersey,05000US34003,34,003,American Community Survey,2016-2020 ACS 5-Year Estimates,B05007,PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION,B05007_018E,Estimate!!Total:!!Europe:!!Entered 2000 to 2009:,9658,1000,,,persons,Foreign-born population,https://api.census.gov/data/2020/acs/acs5/groups/B05007.html,retrieved_and_moe_matched,2016–2020 ACS 5-Year estimate; sample-based period estimate.
